Name,temp_rmse,alpha,beta,mu,gamma,a_d,b_d,a_w,b_w
pe_basin_0_0062,1.8315738329777829,11.198125,8.1445,2.458975,0.33662499999999995,0.8940625,0.25875000000000004,189.99025,0.210475
pe_basin_0_0063,2.4211192881252908,11.236975,9.133500000000002,1.2268750000000002,0.190925,1.4759375,0.56375,174.73825,0.252125
pe_basin_0_0064,3.139077695150436,11.275825,10.1225,-0.00522499999999998,0.35677499999999995,2.0578125,0.36625,159.48624999999996,0.293775
pe_basin_0_0065,2.6936864128221667,11.314675,11.1115,2.109325,0.211075,0.2528125,0.16875,144.23425,0.33542500000000003
pe_basin_0_0066,3.973374205933245,11.353525,12.1005,0.8772250000000001,0.376925,0.8346875000000001,0.47375,128.98225,0.377075
pe_basin_0_0067,2.9974692722939444,11.392375,13.0895,2.991775,0.231225,1.4165625,0.27625,113.73025,0.418725
pe_basin_0_0068,4.671786402143589,11.431225,14.078500000000002,1.759675,0.397075,1.9984375,0.58125,98.47825,0.460375
pe_basin_0_0069,1.822908002820464,11.470075,6.4245,0.527575,0.251375,0.1934375,0.38375,83.22625000000002,0.502025
pe_basin_0_0070,1.8278039292380068,11.508925,7.413500000000001,2.642125,0.417225,0.7753125000000001,0.18625000000000005,67.97425,0.051225
pe_basin_0_0071,1.9809371872416928,11.547775,8.4025,1.410025,0.271525,1.3571875,0.49125,52.72225000000001,0.092875
pe_basin_0_0072,2.6423698821793105,11.586625,9.3915,0.17792499999999994,0.437375,1.9390625,0.29375,37.47025,0.134525
pe_basin_0_0073,2.3075285135360257,11.625475,10.3805,2.292475,0.291675,0.1340625,0.59875,22.21825,0.17617500000000005
pe_basin_0_0074,3.4720986507662683,11.664325,11.369500000000002,1.060375,0.457525,0.7159375,0.40125,6.9662500000000005,0.21782500000000005
pe_basin_0_0075,4.45420995581018,11.703175,12.3585,-0.17172500000000002,0.311825,1.2978124999999998,0.20375,374.92075,0.259475
pe_basin_0_0076,4.2613905262132015,11.742025,13.3475,1.942825,0.477675,1.8796875,0.50875,359.66875,0.301125
pe_basin_0_0077,5.212061516197447,11.780875,14.3365,0.7107249999999999,0.331975,0.0746875,0.31125,344.41675,0.34277500000000005
pe_basin_0_0078,1.9201673212651416,11.819725,6.6825,2.825275,0.186275,0.6565625,0.61625,329.16475,0.384425
pe_basin_0_0079,1.8024000821438373,11.858575,7.6715,1.593175,0.352125,1.2384375,0.41875,313.91275,0.426075
pe_basin_0_0080,2.241747315085542,11.897425,8.6605,0.361075,0.206425,1.8203125,0.22125,298.66075,0.4677250000000001
pe_basin_0_0081,2.0070005591731497,11.936274999999998,9.649500000000002,2.475625,0.372275,2.4021875,0.52625,283.40875,0.509375
pe_basin_0_0082,2.608149659593445,11.975124999999998,10.6385,1.243525,0.226575,0.5971875000000001,0.32875,268.15675,0.058575
pe_basin_0_0083,3.9705574346913433,12.013975,11.6275,0.01142499999999999,0.392425,1.1790625,0.63375,252.90475,0.100225
pe_basin_0_0084,3.05632933475093,12.052825,12.616500000000002,2.125975,0.246725,1.7609375,0.43625,237.65275000000003,0.14187500000000006
pe_basin_0_0085,4.864000077458654,12.091675,13.605500000000005,0.8938750000000002,0.412575,2.3428125,0.23875,222.40075,0.18352500000000005
pe_basin_0_0086,3.4619528032682845,12.130525,14.594500000000005,3.0084250000000003,0.266875,0.5378125,0.54375,207.14875,0.225175
pe_basin_0_0087,2.044267032287946,12.169375,6.9405,1.7763250000000004,0.432725,1.1196875,0.34625,191.89675,0.26682500000000003
pe_basin_0_0088,1.881293130448788,12.208225,7.929500000000001,0.5442250000000001,0.287025,1.7015625,0.14875000000000002,176.64475,0.308475
pe_basin_0_0089,1.8790457013460309,12.247075,8.918500000000002,2.6587750000000003,0.4528749999999999,2.2834375,0.45375,161.39274999999995,0.350125
pe_basin_0_0090,2.2447180719644177,12.285925,9.9075,1.426675,0.307175,0.4784375,0.25625000000000003,146.14075,0.391775
pe_basin_0_0091,3.4695687615998727,12.324775,10.8965,0.19457500000000005,0.4730249999999999,1.0603125,0.56125,130.88875,0.433425
pe_basin_0_0092,2.7572894989858434,12.363625,11.8855,2.309125,0.327325,1.6421875,0.36375,115.63675,0.4750750000000001
pe_basin_0_0093,3.362617119750288,12.402475,12.8745,1.077025,0.181625,2.2240625,0.16625,100.38475,0.5167250000000001
pe_basin_0_0094,5.405528153243022,12.441325,13.863500000000002,-0.15507500000000002,0.347475,0.4190625,0.47125,85.13275,0.06592500000000001
pe_basin_0_0095,3.7618500932647416,12.480175,14.852500000000004,1.959475,0.201775,1.0009375,0.27375000000000005,69.88075,0.107575
pe_basin_0_0096,1.924278193090936,12.519025,7.1985,0.727375,0.367625,1.5828124999999995,0.57875,54.62875000000001,0.14922500000000002
pe_basin_0_0097,1.8354080584736367,12.557875,8.1875,2.8419250000000003,0.221925,2.1646875,0.38125,39.37675000000001,0.190875
pe_basin_0_0098,2.003308782375275,12.596725,9.1765,1.609825,0.387775,0.3596875,0.18375,24.12475,0.23252500000000004
pe_basin_0_0099,2.521846808072144,12.635575,10.165500000000002,0.377725,0.242075,0.9415625,0.48875,8.87275,0.2741750000000001
pe_basin_0_0100,2.458934278745556,12.674425,11.154500000000002,2.492275,0.407925,1.5234375,0.29125,376.82725,0.315825
pe_basin_0_0101,3.096041401970385,12.713275,12.1435,1.260175,0.262225,2.1053125,0.59625,361.57525,0.357475
pe_basin_0_0102,5.0052151696187686,12.752125,13.1325,0.028074999999999992,0.428075,0.3003125,0.39875,346.32325,0.399125
pe_basin_0_0103,3.669835847658217,12.790975,14.1215,2.142625,0.282375,0.8821875,0.20125,331.07125,0.440775
pe_basin_0_0104,2.4623395568163846,12.829825,6.4675,0.910525,0.448225,1.4640625,0.5062500000000001,315.81925,0.482425
pe_basin_0_0105,2.0387918991663816,12.868675,7.4565,3.025075,0.302525,2.0459375,0.30875,300.56725,0.5240750000000001
pe_basin_0_0106,2.068788294004001,12.907525,8.445500000000001,1.7929750000000002,0.468375,0.24093750000000005,0.61375,285.31525,0.073275
pe_basin_0_0107,2.1994558161618354,12.946375,9.4345,0.560875,0.322675,0.8228125000000001,0.41625,270.06325,0.114925
pe_basin_0_0108,1.9840000362849537,12.985225,10.4235,2.675425,0.17697500000000002,1.4046875,0.21875,254.81125,0.15657500000000002
pe_basin_0_0109,2.7960896329977585,13.024075,11.4125,1.443325,0.342825,1.9865625,0.5237499999999999,239.55925,0.19822500000000004
pe_basin_0_0110,3.3984147649022747,13.062925,12.401500000000002,0.211225,0.197125,0.1815625,0.32625000000000004,224.30725,0.239875
pe_basin_0_0111,3.439500519111439,13.101775,13.3905,2.325775,0.362975,0.7634375,0.6312500000000001,209.05525,0.281525
pe_basin_0_0112,3.9734432178192094,13.140625,14.3795,1.0936750000000002,0.217275,1.3453125,0.43375,193.80325,0.323175
pe_basin_0_0113,2.2574742148717704,13.179475,6.7255,-0.13842500000000002,0.383125,1.9271875,0.23625,178.55125,0.364825
pe_basin_0_0114,1.8542603539298224,13.218325,7.714500000000001,1.976125,0.237425,0.1221875,0.54125,163.29925,0.406475
pe_basin_0_0115,2.1001464856498013,13.257175,8.703500000000002,0.7440249999999999,0.403275,0.7040625000000001,0.34375,148.04725,0.4481250000000001
pe_basin_0_0116,1.815951041657789,13.296025,9.6925,2.858575,0.257575,1.2859374999999995,0.14625000000000002,132.79525,0.489775
pe_basin_0_0117,2.5169770842956574,13.334875,10.6815,1.626475,0.423425,1.8678125,0.45125,117.54325,0.531425
pe_basin_0_0118,3.118448279275294,13.373725,11.6705,0.394375,0.277725,0.0628125,0.25375000000000003,102.29125,0.080625
pe_basin_0_0119,3.149008210428815,13.412575,12.6595,2.508925,0.443575,0.6446875000000001,0.5587500000000001,87.03925000000002,0.122275
pe_basin_0_0120,3.849000855449314,13.451425,13.648500000000002,1.276825,0.297875,1.2265625,0.36125,71.78725,0.16392500000000002
pe_basin_0_0121,6.115540199978149,13.490275,14.637500000000005,0.04472499999999999,0.463725,1.8084375,0.16375,56.53525,0.205575
pe_basin_0_0122,2.3520026645992607,13.529125,6.9835,2.159275,0.318025,2.3903125,0.46875,41.28325,0.2472250000000001
pe_basin_0_0123,1.8334465942187423,13.567975,7.9725,0.927175,0.172325,0.5853125,0.27125,26.03125,0.288875
pe_basin_0_0124,1.9355158169122035,13.606825,8.961500000000003,3.041725,0.338175,1.1671874999999998,0.57625,10.77925,0.330525
pe_basin_0_0125,1.91748619270936,13.645675,9.950500000000002,1.809625,0.192475,1.7490625,0.37875,378.73375,0.372175
pe_basin_0_0126,2.83117407735919,13.684525,10.9395,0.5775250000000001,0.358325,2.3309375,0.18125,363.48175,0.4138250000000001
pe_basin_0_0127,2.1307275144900224,13.723375,11.9285,2.692075,0.212625,0.5259375000000001,0.48625,348.22975,0.455475
pe_basin_0_0128,3.596020040762041,13.762225,12.9175,1.4599749999999998,0.378475,1.1078125,0.28875,332.97775,0.497125
pe_basin_0_0129,4.153752014094911,13.801075,13.9065,0.227875,0.232775,1.6896875,0.59375,317.72575,0.5387750000000001
pe_basin_0_0130,4.259798597965338,13.839925,14.895500000000002,2.342425,0.398625,2.2715625,0.39625,302.47375,0.087975
pe_basin_0_0131,2.020053474627304,13.878775,7.2415,1.1103250000000002,0.252925,0.4665625,0.19875,287.2217500000001,0.12962500000000002
pe_basin_0_0132,2.3610913186800246,13.917625,8.230500000000001,-0.121775,0.418775,1.0484375,0.50375,271.96975,0.171275
pe_basin_0_0133,1.8381137704945767,13.956475,9.2195,1.992775,0.273075,1.6303124999999998,0.30625,256.71775,0.2129250000000001
pe_basin_0_0134,2.615283295448358,13.995325,10.2085,0.760675,0.438925,2.2121875,0.6112500000000001,241.46575,0.254575
pe_basin_0_0135,2.0017575375193317,14.034175,11.197500000000002,2.875225,0.293225,0.4071875,0.41375,226.21375,0.296225
pe_basin_0_0136,3.2965084854434825,14.073025,12.186500000000002,1.643125,0.459075,0.9890625,0.21625,210.96175,0.33787500000000004
pe_basin_0_0137,3.995515202548861,14.111875,13.1755,0.4110250000000001,0.313375,1.5709375,0.52125,195.70975,0.379525
pe_basin_0_0138,3.9814725278915,14.150725,14.1645,2.525575,0.479225,2.1528125,0.32375,180.45775,0.421175
pe_basin_0_0139,2.8502874434325745,14.189575,6.5105,1.2934750000000002,0.333525,0.3478125,0.62875,165.20575,0.462825
pe_basin_0_0140,1.81868630667516,14.228425,7.4995,0.061374999999999985,0.187825,0.9296875,0.43125,149.95375,0.504475
pe_basin_0_0141,2.2233738709982607,14.267275,8.4885,2.1759250000000003,0.353675,1.5115625,0.23375,134.70174999999998,0.053675
pe_basin_0_0142,1.871798435182742,14.306125,9.4775,0.943825,0.207975,2.0934375,0.5387500000000001,119.44975,0.095325
pe_basin_0_0143,1.9821404289719309,14.344975,10.4665,3.0583750000000003,0.373825,0.2884375,0.34125000000000005,104.19775,0.136975
pe_basin_0_0144,2.1485185217304927,14.383825,11.4555,1.8262750000000003,0.228125,0.8703124999999999,0.14375000000000002,88.94575,0.17862500000000006
pe_basin_0_0145,3.7280880813602857,14.422675,12.4445,0.594175,0.393975,1.4521875,0.44875,73.69375000000002,0.220275
pe_basin_0_0146,2.542268398846228,14.461525,13.433500000000002,2.708725,0.248275,2.0340625,0.25125000000000003,58.44175,0.261925
pe_basin_0_0147,4.548760945720196,14.500375,14.422500000000005,1.476625,0.414125,0.2290625,0.55625,43.18975,0.303575
pe_basin_0_0148,2.3900066493265046,14.539225,6.7685,0.244525,0.268425,0.8109375000000001,0.35875,27.93775,0.3452250000000001
pe_basin_0_0149,3.0338404731755917,14.578074999999998,7.7575,2.359075,0.434275,1.3928125,0.16125,12.685750000000002,0.386875
pe_basin_0_0150,1.984731452998289,14.616924999999998,8.746500000000001,1.126975,0.288575,1.9746875,0.46625,380.64025,0.428525
pe_basin_0_0151,2.7947863996507945,14.655774999999998,9.735500000000002,-0.105125,0.454425,0.1696875,0.26875000000000004,365.38825,0.4701750000000001
pe_basin_0_0152,2.059185697623563,14.694624999999998,10.7245,2.009425,0.308725,0.7515625,0.57375,350.13625,0.5118250000000001
pe_basin_0_0153,3.4400420724029126,14.733475,11.713500000000002,0.777325,0.474575,1.3334374999999998,0.37625,334.88425,0.061025
pe_basin_0_0154,2.4701598417798856,14.772325,12.7025,2.891875,0.328875,1.9153125,0.17875000000000002,319.63225,0.10267500000000004
pe_basin_0_0155,2.6731185578079018,14.811175,13.6915,1.659775,0.183175,0.1103125,0.48375,304.38025,0.144325
pe_basin_0_0156,5.047631235992926,14.850025,14.680500000000002,0.427675,0.349025,0.6921875000000001,0.28625,289.12825,0.185975
pe_basin_0_0157,2.5802961085961047,14.888875,7.0265,2.542225,0.203325,1.2740625,0.59125,273.87625,0.227625
pe_basin_0_0158,2.6972936846460835,14.927725,8.015500000000001,1.3101250000000002,0.369175,1.8559375,0.39375,258.62425,0.26927500000000004
pe_basin_0_0159,1.8777728811012544,14.966575,9.0045,0.07802499999999997,0.223475,0.0509375,0.19625,243.37225,0.310925
pe_basin_0_0160,2.2075116517836766,15.005425,9.9935,2.192575,0.389325,0.6328125,0.50125,228.12025,0.352575
pe_basin_0_0161,2.177070562443977,15.044275,10.982500000000002,0.960475,0.243625,1.2146875,0.30375,212.86825,0.3942250000000001
pe_basin_0_0162,2.370235686524864,15.083125,11.9715,3.075025,0.4094749999999999,1.7965625,0.60875,197.61625,0.435875
pe_basin_0_0163,2.679055392899608,15.121975,12.9605,1.842925,0.263775,2.3784375,0.41125,182.36425,0.477525
pe_basin_0_0164,4.797320865508718,15.160825,13.9495,0.6108250000000001,0.4296249999999999,0.5734375,0.21375,167.11225,0.519175
pe_basin_0_0165,3.206037032144004,15.199675,14.9385,2.725375,0.283925,1.1553125,0.51875,151.86025,0.068375
pe_basin_0_0166,3.6903016021370854,15.238525,7.2845,1.493275,0.4497749999999999,1.7371875,0.32125000000000004,136.60825,0.110025
pe_basin_0_0167,2.3168921115466325,15.277375,8.2735,0.26117499999999993,0.304075,2.3190625,0.62625,121.35625,0.151675
pe_basin_0_0168,2.7993169359538883,15.316225,9.2625,2.375725,0.4699249999999999,0.5140625000000001,0.42875,106.10425,0.193325
pe_basin_0_0169,2.184692887930476,15.355075,10.2515,1.143625,0.324225,1.0959375,0.23125,90.85225,0.23497500000000004
pe_basin_0_0170,2.2927410634884424,15.393925,11.2405,-0.088475,0.17852500000000002,1.6778125,0.53625,75.60025,0.276625
pe_basin_0_0171,2.611633914283363,15.432775,12.229500000000002,2.026075,0.344375,2.2596875,0.33875,60.34825,0.31827500000000003
pe_basin_0_0172,2.8031160302049334,15.471625,13.218500000000002,0.7939750000000001,0.198675,0.4546875,0.14125,45.09625000000001,0.359925
pe_basin_0_0173,3.156133712668068,15.510475,14.2075,2.908525,0.364525,1.0365624999999998,0.44625,29.84425,0.401575
pe_basin_0_0174,3.0074518240223767,15.549325,6.5535000000000005,1.676425,0.218825,1.6184375,0.24875000000000005,14.59225,0.443225
pe_basin_0_0175,3.3196751468407726,15.588175,7.5425,0.4443250000000001,0.384675,2.2003125,0.55375,382.54675,0.484875
pe_basin_0_0176,2.448772738822286,15.627025,8.531500000000001,2.558875,0.238975,0.3953125,0.35625,367.29475,0.5265250000000001
pe_basin_0_0177,2.590457738912712,15.665875,9.5205,1.326775,0.404825,0.9771875,0.15875,352.04275,0.075725
pe_basin_0_0178,2.2292227663754485,15.704725,10.5095,0.09467499999999998,0.259125,1.5590624999999998,0.46375,336.79075,0.11737500000000002
pe_basin_0_0179,2.566597988223589,15.743575,11.498500000000002,2.209225,0.424975,2.1409375,0.26625,321.53875,0.15902500000000006
pe_basin_0_0180,2.8116550757406995,15.782425,12.4875,0.977125,0.279275,0.3359375,0.57125,306.28675,0.200675
pe_basin_0_0181,3.0306549930284854,15.821275,13.4765,3.0916750000000004,0.445125,0.9178125,0.37375,291.03475,0.242325
pe_basin_0_0182,3.4717115292477656,15.860125,14.465500000000002,1.859575,0.29942499999999994,1.4996875,0.17625000000000002,275.78275,0.28397500000000003
pe_basin_0_0183,4.429795317254132,15.898975,6.8115000000000006,0.627475,0.465275,2.0815625,0.48125,260.53075,0.325625
pe_basin_0_0184,3.4492321080650665,15.937825,7.8005,2.742025,0.31957499999999994,0.2765625,0.28375,245.27875,0.367275
pe_basin_0_0185,2.0449575832650257,15.976675,8.7895,1.509925,0.173875,0.8584375000000001,0.58875,230.02675,0.408925
pe_basin_0_0186,2.426560686139407,16.015525,9.7785,0.277825,0.33972499999999994,1.4403125,0.39125,214.77475,0.450575
pe_basin_0_0187,1.8572325679603088,16.054375,10.767500000000002,2.392375,0.194025,2.0221875,0.19375,199.52275,0.492225
pe_basin_0_0188,2.769203965435873,16.093225,11.7565,1.160275,0.359875,0.2171875,0.49875,184.27075,0.5338750000000001
pe_basin_0_0189,2.924802848135969,16.132075,12.745500000000002,-0.071825,0.214175,0.7990625,0.30125,169.01874999999995,0.08307500000000001
pe_basin_0_0190,3.4060011112664315,16.170925,13.7345,2.042725,0.380025,1.3809375,0.60625,153.76675,0.124725
pe_basin_0_0191,3.6589749016081017,16.209775,14.7235,0.8106249999999999,0.234325,1.9628125,0.40875,138.51475,0.166375
pe_basin_0_0192,4.5740616587258245,16.248625,7.0695000000000014,2.9251750000000003,0.400175,0.1578125,0.21125,123.26275,0.208025
pe_basin_0_0193,2.8716577936435272,16.287475,8.0585,1.693075,0.254475,0.7396874999999999,0.51625,108.01075000000002,0.2496750000000001
pe_basin_0_0194,3.125890865032263,16.326325,9.0475,0.460975,0.420325,1.3215625,0.31875,92.75875,0.291325
pe_basin_0_0195,2.21006132530888,16.365175,10.0365,2.5755250000000003,0.274625,1.9034375,0.62375,77.50675000000003,0.332975
pe_basin_0_0196,2.839830786812253,16.404025,11.0255,1.343425,0.440475,0.0984375,0.42625,62.25475000000001,0.374625
pe_basin_0_0197,2.9410421508775038,16.442875,12.014500000000002,0.11132499999999998,0.294775,0.6803125000000001,0.22875,47.00275,0.4162750000000001
pe_basin_0_0198,3.2762758119368667,16.481725,13.0035,2.2258750000000003,0.460625,1.2621874999999998,0.53375,31.75075,0.457925
pe_basin_0_0199,3.716780337717288,16.520575,13.9925,0.993775,0.314925,1.8440625,0.33625000000000005,16.49875,0.4995750000000001
pe_basin_1_0000,2.734164402013498,14.405201855380195,7.039710038061124,-0.2299878290462557,0.17000028297519376,0.10351944903632714,0.3493078109742612,286.5566425939358,0.5016612973902796
pe_basin_1_0001,2.7210325201099295,14.41437857736957,6.941951940052621,-0.23,0.17000000000000004,0.04762266830048605,0.3355166136793738,284.5833305654955,0.5110364841901887
pe_basin_1_0002,2.7438279446450298,14.3439914242908,7.039510398167826,-0.2299999857729312,0.17000000000000004,0.10526557725369244,0.3503293987246762,287.3539601249053,0.5018270661094432
pe_basin_1_0003,2.7379003339170747,14.379802178245757,7.03818022424518,-0.22966002208007155,0.17000004838603222,0.10819102342926801,0.3501918101654389,287.24767267681193,0.5037290850044197
pe_basin_1_0004,2.7400473388325874,14.364426498804278,7.0356521268565295,-0.23,0.17000010295025605,0.11028408025496816,0.3491001000209184,287.2577381516374,0.5018619030880691
pe_basin_1_0005,2.7380702599051068,14.380294552254712,7.0399003623268825,-0.2299218316205837,0.1700000004172993,0.1045924952694971,0.34956621429673224,286.240726838894,0.5036156888263741
pe_basin_1_0006,2.7383664712734848,14.376562573632906,7.037543666920887,-0.23,0.17000000000000004,0.1040861003560871,0.3487812385673129,285.3613355151529,0.5015936885424149
