,alpha,beta,mu,gamma,a_d,b_d,a_w,b_w
pe_basin_6_0000,13.681030174491415,7.389443026898953,3.0999999987915805,0.33551627489758434,1.9552719754021366,0.6384086211591892,69.19497753135364,0.26779838639601
pe_basin_6_0001,13.792178655549009,7.462997717626359,3.1000000000000005,0.3234456197799806,1.9542985628116414,0.64,77.11595190647742,0.280417345337481
pe_basin_6_0002,14.052694240010231,7.492091305474529,3.1000000000000005,0.3151143320027489,2.0146452509558808,0.64,74.43512125614829,0.2995015523196442
pe_basin_6_0003,13.687597393534428,7.395284336050307,3.0999999988393157,0.33547952581846024,1.955048587944536,0.6385112040178463,69.71334588308285,0.26815156159490705
pe_basin_6_0004,13.675841610207229,7.394184444997351,3.0999999993157914,0.33553088826974437,1.9560134053356726,0.6383165345205604,69.63491225123371,0.26918347604162346
pe_basin_6_0005,13.685951039421415,7.39536750513554,3.0999999988363474,0.33548401328897653,1.955093085183576,0.6384786479089075,69.70812313846311,0.26815317431075014
pe_basin_6_0006,13.70850005625153,7.403144770325805,3.0999999988657785,0.3355323753451711,1.9544865913322855,0.6381010257955465,70.47651528376628,0.2674230819572015
pe_basin_6_0007,13.687040419298324,7.39514784333072,3.0999999988375304,0.33547425987517737,1.9550239061403965,0.6384992077796585,69.74359957139042,0.2681555890554474
pe_basin_6_0008,13.67603789853676,7.394285621844155,3.099999999292227,0.3355313095485695,1.956055244117828,0.6383092629536428,69.63678602735004,0.2690456339624054
pe_basin_6_0009,13.685813790752759,7.395223386577739,3.09999999883674,0.33547810046400683,1.9551347254240075,0.6385099004654629,69.75556724708818,0.2681064691869912
pe_basin_6_0010,13.675933452323894,7.394210528329107,3.0999999993244245,0.33553139231261075,1.9560291193987207,0.6383228802046461,69.6591414492607,0.26899057298974494
pe_basin_6_0011,13.680959354684585,7.389868443174382,3.0999999987926605,0.3355160627197973,1.9552544347313445,0.6385349106475586,69.19710625591907,0.26778964139716877
pe_basin_6_0012,13.686830203206629,7.39514491987101,3.0999999988369304,0.33547625670884734,1.9550169009170302,0.6385033828705089,69.762905197302,0.2681545100006321
pe_basin_6_0013,13.706644261131906,7.4032070125903715,3.0999999988638183,0.335533117927637,1.9545081405264495,0.6381243625071313,70.44287437019877,0.26742506020787693
pe_basin_6_0014,13.686940209874782,7.395070963892931,3.099999998836289,0.33547578091739233,1.9550101888755995,0.6385047118769229,69.75483865424069,0.2681533202369169
pe_basin_6_0015,13.686256104665633,7.395037643417592,3.0999999988367715,0.3354777720543609,1.9550838152062917,0.6385061423409076,69.72946740615036,0.26816043051965677
pe_basin_6_0016,13.685966905008002,7.395249841466757,3.099999998838237,0.3354806398191179,1.9550700595079187,0.638511252376391,69.72726155184257,0.2681515967763833
pe_basin_6_0017,13.686009933166657,7.395578261636256,3.0999999988391447,0.33548091559506577,1.9550668450060193,0.6385193412783089,69.72833161305432,0.26814001826928924
pe_basin_6_0018,13.675941150788306,7.394027579510072,3.099999999276077,0.3355310438213993,1.9559954157964201,0.6383171898045992,69.62170295912091,0.2689714474230226
pe_basin_6_0019,13.685936341465538,7.395860147373088,3.099999998842704,0.3354803168119197,1.9550718393389652,0.638513241824454,69.72993489598964,0.26815090181869444
