,alpha,beta,mu,gamma,a_d,b_d,a_w,b_w
pe_basin_5_0000,14.818938484254518,6.467476464903644,0.7088435085769257,0.23971598821013643,1.2012985515255339,0.24047157650310821,315.5662833627969,0.1118466026250406
pe_basin_5_0001,14.928656206655099,6.475024991182321,0.7110622499546433,0.2443850952680837,1.1524346177676787,0.2433518222359892,314.04303122108644,0.11174804273241928
pe_basin_5_0002,14.81956857785142,6.4590752561769005,0.7135502862124266,0.23967468253746635,1.182477830961512,0.23847059602478513,312.82071321941936,0.10892786833268774
pe_basin_5_0003,14.77146071737448,6.368344400382473,0.7698966211343893,0.24648608291149135,0.8779093807692562,0.20285077105827123,277.4008298165543,0.14531808900003262
pe_basin_5_0004,14.827694739264594,6.477899600132924,0.7049492889436644,0.2394878641771875,1.1872632099432496,0.24064159129949975,316.1698528737566,0.11233284488531954
pe_basin_5_0005,14.773154735434487,6.360877415002699,0.7723997817964751,0.24661442777993584,0.8648256822186641,0.20495982059361892,279.4248148417542,0.14511399788480944
pe_basin_5_0006,14.77331326707315,6.36257639409504,0.7698531658631408,0.2465944376133768,0.866862407180028,0.2028059863980256,277.7149212632941,0.14605069264438492
pe_basin_5_0007,14.771631578388519,6.3775569326279085,0.7709503668652731,0.24634608421995263,0.8757647980771268,0.2012796042728523,277.80787681609564,0.14565065739521055
pe_basin_5_0008,14.832117218624733,6.4696550031535764,0.7077897723779942,0.23977338791752792,1.1979944148694208,0.241276858724018,314.4384438897221,0.11160487768326471
pe_basin_5_0009,14.772163550728516,6.365036003171352,0.7673270345285362,0.24653070556868095,0.8726669196957344,0.203068371668327,276.98946747027173,0.14398882367912122
pe_basin_5_0010,14.827175259781063,6.47779473012426,0.7049667811846575,0.2394916886502943,1.1861358506721207,0.2406411124080599,316.1852478241691,0.1123295637341708
pe_basin_5_0011,14.827223546152963,6.480551199103097,0.7049474413260411,0.2394926706079217,1.186092685160731,0.24066063547892297,316.17536789411014,0.11230156993135758
pe_basin_5_0012,14.772328393354096,6.370388160092902,0.7682107442662841,0.24652179890192458,0.8667142474426056,0.20341057944019347,276.43837883340586,0.145154623571552
pe_basin_5_0013,14.827022453913429,6.466630839974151,0.7145446739143583,0.23934537082443802,1.189884828461644,0.23827510913434752,314.6094443239654,0.1087565028241754
pe_basin_5_0014,14.82758142578115,6.471335583780184,0.7093832122711008,0.239487136857583,1.2009965572162913,0.24021306084750868,316.1733423477462,0.11322884738790481
pe_basin_5_0015,14.772719042636922,6.365274052033094,0.7684902639616006,0.2467020035419595,0.866084189510298,0.20303293369150904,276.94210896654585,0.14475774395200122
pe_basin_5_0016,14.772809269954259,6.363068919026012,0.7700635252941733,0.24647647437499928,0.876593974843013,0.20296262315045194,276.1693301267822,0.14548429352740883
pe_basin_5_0017,14.776056505473447,6.366888121236569,0.771412146593683,0.24683113351549718,0.8725371355078043,0.20294008732105154,277.68125346243204,0.14569812953296066
pe_basin_5_0018,14.773579593994624,6.367284188610833,0.7713719117733205,0.24682361941440348,0.8781745815100724,0.20324710173590382,277.76630406600634,0.1458043829249508
pe_basin_5_0019,14.773252331721157,6.364081604961876,0.771072069621271,0.24620334822129952,0.8967222712253519,0.20334614973148316,275.8725745562779,0.14622747416349
