temp_rmse,COMID,Name,Outlet,station_nm,Lat,Long,outlet_comid,type,Location
4.368661878178775,81000092,pe_basin_4_0000,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.399940574101525,81000092,pe_basin_4_0001,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.350463513122883,81000092,pe_basin_4_0002,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.3503456922896895,81000092,pe_basin_4_0003,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.351483510768025,81000092,pe_basin_4_0004,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.350474871099245,81000092,pe_basin_4_0005,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.349716202031918,81000092,pe_basin_4_0006,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.3513295845071545,81000092,pe_basin_4_0007,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.352645105547468,81000092,pe_basin_4_0008,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.3513360984129505,81000092,pe_basin_4_0009,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.350912496103572,81000092,pe_basin_4_0010,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.352030932587682,81000092,pe_basin_4_0011,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.351548178171305,81000092,pe_basin_4_0012,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.351764846974959,81000092,pe_basin_4_0013,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.3499138975260125,81000092,pe_basin_4_0014,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
4.353693104708013,81000092,pe_basin_4_0015,81000005,MEADE R AT ATKASUK AK,70.49537600000001,-157.395848,81000005,Opt,North
