Name,temp_rmse,alpha,beta,mu,gamma,a_d,b_d,a_w,b_w
pe_basin_0_0091,4.879388667763991,12.324775,10.8965,0.19457500000000005,0.4730249999999999,1.0603125,0.56125,130.88875,0.433425
pe_basin_0_0092,4.079307291722852,12.363625,11.8855,2.309125,0.327325,1.6421875,0.36375,115.63675,0.4750750000000001
pe_basin_0_0093,4.743877916553823,12.402475,12.8745,1.077025,0.181625,2.2240625,0.16625,100.38475,0.5167250000000001
pe_basin_0_0094,6.700853388684772,12.441325,13.863500000000002,-0.15507500000000002,0.347475,0.4190625,0.47125,85.13275,0.06592500000000001
pe_basin_0_0095,5.064605605295215,12.480175,14.852500000000004,1.959475,0.201775,1.0009375,0.27375000000000005,69.88075,0.107575
pe_basin_0_0096,2.9220563434878617,12.519025,7.1985,0.727375,0.367625,1.5828124999999995,0.57875,54.62875000000001,0.14922500000000002
pe_basin_0_0097,2.786031098497958,12.557875,8.1875,2.8419250000000003,0.221925,2.1646875,0.38125,39.37675000000001,0.190875
pe_basin_0_0098,3.2110300542604846,12.596725,9.1765,1.609825,0.387775,0.3596875,0.18375,24.12475,0.23252500000000004
pe_basin_0_0099,3.9651557168346208,12.635575,10.165500000000002,0.377725,0.242075,0.9415625,0.48875,8.87275,0.2741750000000001
pe_basin_0_0100,3.6906798866709214,12.674425,11.154500000000002,2.492275,0.407925,1.5234375,0.29125,376.82725,0.315825
pe_basin_0_0101,4.491879723599833,12.713275,12.1435,1.260175,0.262225,2.1053125,0.59625,361.57525,0.357475
pe_basin_0_0102,6.297940830716988,12.752125,13.1325,0.028074999999999992,0.428075,0.3003125,0.39875,346.32325,0.399125
pe_basin_0_0103,4.9610160848244895,12.790975,14.1215,2.142625,0.282375,0.8821875,0.20125,331.07125,0.440775
pe_basin_0_0104,2.989453807845196,12.829825,6.4675,0.910525,0.448225,1.4640625,0.5062500000000001,315.81925,0.482425
pe_basin_0_0105,2.6494878038057665,12.868675,7.4565,3.025075,0.302525,2.0459375,0.30875,300.56725,0.5240750000000001
pe_basin_0_0106,3.008090035902864,12.907525,8.445500000000001,1.7929750000000002,0.468375,0.24093750000000005,0.61375,285.31525,0.073275
pe_basin_0_0107,3.534293528979541,12.946375,9.4345,0.560875,0.322675,0.8228125000000001,0.41625,270.06325,0.114925
pe_basin_0_0108,3.1566843571731424,12.985225,10.4235,2.675425,0.17697500000000002,1.4046875,0.21875,254.81125,0.15657500000000002
pe_basin_0_0109,4.128988968995042,13.024075,11.4125,1.443325,0.342825,1.9865625,0.5237499999999999,239.55925,0.19822500000000004
pe_basin_0_0110,4.835077110541793,13.062925,12.401500000000002,0.211225,0.197125,0.1815625,0.32625000000000004,224.30725,0.239875
pe_basin_0_0111,4.691698426095771,13.101775,13.3905,2.325775,0.362975,0.7634375,0.6312500000000001,209.05525,0.281525
pe_basin_0_0112,5.3140554858899085,13.140625,14.3795,1.0936750000000002,0.217275,1.3453125,0.43375,193.80325,0.323175
pe_basin_0_0113,3.0171543448193883,13.179475,6.7255,-0.13842500000000002,0.383125,1.9271875,0.23625,178.55125,0.364825
pe_basin_0_0114,2.6963156654154035,13.218325,7.714500000000001,1.976125,0.237425,0.1221875,0.54125,163.29925,0.406475
pe_basin_0_0115,3.2255675429556785,13.257175,8.703500000000002,0.7440249999999999,0.403275,0.7040625000000001,0.34375,148.04725,0.4481250000000001
pe_basin_0_0116,2.839404677058569,13.296025,9.6925,2.858575,0.257575,1.2859374999999995,0.14625000000000002,132.79525,0.489775
pe_basin_0_0117,3.7343922571511134,13.334875,10.6815,1.626475,0.423425,1.8678125,0.45125,117.54325,0.531425
pe_basin_0_0118,4.546327665833728,13.373725,11.6705,0.394375,0.277725,0.0628125,0.25375000000000003,102.29125,0.080625
pe_basin_0_0119,4.330080033391452,13.412575,12.6595,2.508925,0.443575,0.6446875000000001,0.5587500000000001,87.03925000000002,0.122275
pe_basin_0_0120,5.171031078430389,13.451425,13.648500000000002,1.276825,0.297875,1.2265625,0.36125,71.78725,0.16392500000000002
pe_basin_0_0121,7.246248185460392,13.490275,14.637500000000005,0.04472499999999999,0.463725,1.8084375,0.16375,56.53525,0.205575
pe_basin_0_0122,2.7284103200836243,13.529125,6.9835,2.159275,0.318025,2.3903125,0.46875,41.28325,0.2472250000000001
pe_basin_0_0123,2.8849191315670315,13.567975,7.9725,0.927175,0.172325,0.5853125,0.27125,26.03125,0.288875
pe_basin_0_0124,2.6817275630285957,13.606825,8.961500000000003,3.041725,0.338175,1.1671874999999998,0.57625,10.77925,0.330525
pe_basin_0_0125,3.080556189048772,13.645675,9.950500000000002,1.809625,0.192475,1.7490625,0.37875,378.73375,0.372175
pe_basin_0_0126,4.168892721838016,13.684525,10.9395,0.5775250000000001,0.358325,2.3309375,0.18125,363.48175,0.4138250000000001
pe_basin_0_0127,3.3570839483443167,13.723375,11.9285,2.692075,0.212625,0.5259375000000001,0.48625,348.22975,0.455475
pe_basin_0_0128,4.865316217722522,13.762225,12.9175,1.4599749999999998,0.378475,1.1078125,0.28875,332.97775,0.497125
pe_basin_0_0129,5.53824975998724,13.801075,13.9065,0.227875,0.232775,1.6896875,0.59375,317.72575,0.5387750000000001
pe_basin_0_0130,5.414845485372092,13.839925,14.895500000000002,2.342425,0.398625,2.2715625,0.39625,302.47375,0.087975
pe_basin_0_0131,2.6879712317821784,13.878775,7.2415,1.1103250000000002,0.252925,0.4665625,0.19875,287.2217500000001,0.12962500000000002
pe_basin_0_0132,3.340430916028142,13.917625,8.230500000000001,-0.121775,0.418775,1.0484375,0.50375,271.96975,0.171275
pe_basin_0_0133,2.799364627767157,13.956475,9.2195,1.992775,0.273075,1.6303124999999998,0.30625,256.71775,0.2129250000000001
pe_basin_0_0134,3.8063755523057705,13.995325,10.2085,0.760675,0.438925,2.2121875,0.6112500000000001,241.46575,0.254575
pe_basin_0_0135,3.102288134534638,14.034175,11.197500000000002,2.875225,0.293225,0.4071875,0.41375,226.21375,0.296225
pe_basin_0_0136,4.479832462044012,14.073025,12.186500000000002,1.643125,0.459075,0.9890625,0.21625,210.96175,0.33787500000000004
pe_basin_0_0137,5.3523948379764885,14.111875,13.1755,0.4110250000000001,0.313375,1.5709375,0.52125,195.70975,0.379525
pe_basin_0_0138,5.0884738822443945,14.150725,14.1645,2.525575,0.479225,2.1528125,0.32375,180.45775,0.421175
pe_basin_0_0139,2.9319197705137787,14.189575,6.5105,1.2934750000000002,0.333525,0.3478125,0.62875,165.20575,0.462825
pe_basin_0_0140,2.769163847806604,14.228425,7.4995,0.061374999999999985,0.187825,0.9296875,0.43125,149.95375,0.504475
pe_basin_0_0141,2.793610599003733,14.267275,8.4885,2.1759250000000003,0.353675,1.5115625,0.23375,134.70174999999998,0.053675
pe_basin_0_0142,3.004938780476404,14.306125,9.4775,0.943825,0.207975,2.0934375,0.5387500000000001,119.44975,0.095325
pe_basin_0_0143,2.8901561195714605,14.344975,10.4665,3.0583750000000003,0.373825,0.2884375,0.34125000000000005,104.19775,0.136975
pe_basin_0_0144,3.3791907816963573,14.383825,11.4555,1.8262750000000003,0.228125,0.8703124999999999,0.14375000000000002,88.94575,0.17862500000000006
pe_basin_0_0145,5.017606927155298,14.422675,12.4445,0.594175,0.393975,1.4521875,0.44875,73.69375000000002,0.220275
pe_basin_0_0146,3.797973676473623,14.461525,13.433500000000002,2.708725,0.248275,2.0340625,0.25125000000000003,58.44175,0.261925
pe_basin_0_0147,5.7170912695858185,14.500375,14.422500000000005,1.476625,0.414125,0.2290625,0.55625,43.18975,0.303575
pe_basin_0_0148,2.8005078793700977,14.539225,6.7685,0.244525,0.268425,0.8109375000000001,0.35875,27.93775,0.3452250000000001
pe_basin_0_0149,3.0654230229332438,14.578074999999998,7.7575,2.359075,0.434275,1.3928125,0.16125,12.685750000000002,0.386875
pe_basin_0_0150,2.8342623175599413,14.616924999999998,8.746500000000001,1.126975,0.288575,1.9746875,0.46625,380.64025,0.428525
pe_basin_0_0151,3.934146608552704,14.655774999999998,9.735500000000002,-0.105125,0.454425,0.1696875,0.26875000000000004,365.38825,0.4701750000000001
pe_basin_0_0152,3.136281239831339,14.694624999999998,10.7245,2.009425,0.308725,0.7515625,0.57375,350.13625,0.5118250000000001
pe_basin_0_0153,4.6283815686399645,14.733475,11.713500000000002,0.777325,0.474575,1.3334374999999998,0.37625,334.88425,0.061025
pe_basin_0_0154,3.608622034745504,14.772325,12.7025,2.891875,0.328875,1.9153125,0.17875000000000002,319.63225,0.10267500000000004
pe_basin_0_0155,4.0151823572637815,14.811175,13.6915,1.659775,0.183175,0.1103125,0.48375,304.38025,0.144325
pe_basin_0_0156,6.285616086593086,14.850025,14.680500000000002,0.427675,0.349025,0.6921875000000001,0.28625,289.12825,0.185975
pe_basin_0_0157,2.712392945028485,14.888875,7.0265,2.542225,0.203325,1.2740625,0.59125,273.87625,0.227625
pe_basin_0_0158,3.0250461158254587,14.927725,8.015500000000001,1.3101250000000002,0.369175,1.8559375,0.39375,258.62425,0.26927500000000004
pe_basin_0_0159,2.9541041647312336,14.966575,9.0045,0.07802499999999997,0.223475,0.0509375,0.19625,243.37225,0.310925
pe_basin_0_0160,3.0270515489162264,15.005425,9.9935,2.192575,0.389325,0.6328125,0.50125,228.12025,0.352575
pe_basin_0_0161,3.400587293050167,15.044275,10.982500000000002,0.960475,0.243625,1.2146875,0.30375,212.86825,0.3942250000000001
pe_basin_0_0162,3.364939516360481,15.083125,11.9715,3.075025,0.4094749999999999,1.7965625,0.60875,197.61625,0.435875
pe_basin_0_0163,3.944400090095206,15.121975,12.9605,1.842925,0.263775,2.3784375,0.41125,182.36425,0.477525
pe_basin_0_0164,5.988303893837707,15.160825,13.9495,0.6108250000000001,0.4296249999999999,0.5734375,0.21375,167.11225,0.519175
pe_basin_0_0165,4.440524401512555,15.199675,14.9385,2.725375,0.283925,1.1553125,0.51875,151.86025,0.068375
pe_basin_0_0166,3.4581142124393063,15.238525,7.2845,1.493275,0.4497749999999999,1.7371875,0.32125000000000004,136.60825,0.110025
pe_basin_0_0167,2.9811195720184487,15.277375,8.2735,0.26117499999999993,0.304075,2.3190625,0.62625,121.35625,0.151675
pe_basin_0_0168,3.171353260478794,15.316225,9.2625,2.375725,0.4699249999999999,0.5140625000000001,0.42875,106.10425,0.193325
pe_basin_0_0169,3.219180513307485,15.355075,10.2515,1.143625,0.324225,1.0959375,0.23125,90.85225,0.23497500000000004
pe_basin_0_0170,3.6319147738616087,15.393925,11.2405,-0.088475,0.17852500000000002,1.6778125,0.53625,75.60025,0.276625
pe_basin_0_0171,3.7452691373726736,15.432775,12.229500000000002,2.026075,0.344375,2.2596875,0.33875,60.34825,0.31827500000000003
pe_basin_0_0172,4.172580486790428,15.471625,13.218500000000002,0.7939750000000001,0.198675,0.4546875,0.14125,45.09625000000001,0.359925
pe_basin_0_0173,4.294316715063069,15.510475,14.2075,2.908525,0.364525,1.0365624999999998,0.44625,29.84425,0.401575
pe_basin_0_0174,2.8712061117989416,15.549325,6.5535000000000005,1.676425,0.218825,1.6184375,0.24875000000000005,14.59225,0.443225
pe_basin_0_0175,3.37326264263285,15.588175,7.5425,0.4443250000000001,0.384675,2.2003125,0.55375,382.54675,0.484875
pe_basin_0_0176,2.679872030331284,15.627025,8.531500000000001,2.558875,0.238975,0.3953125,0.35625,367.29475,0.5265250000000001
pe_basin_0_0177,3.2663486754729982,15.665875,9.5205,1.326775,0.404825,0.9771875,0.15875,352.04275,0.075725
pe_basin_0_0178,3.4352583794516773,15.704725,10.5095,0.09467499999999998,0.259125,1.5590624999999998,0.46375,336.79075,0.11737500000000002
pe_basin_0_0179,3.5385256766545896,15.743575,11.498500000000002,2.209225,0.424975,2.1409375,0.26625,321.53875,0.15902500000000006
pe_basin_0_0180,4.083923105498375,15.782425,12.4875,0.977125,0.279275,0.3359375,0.57125,306.28675,0.200675
pe_basin_0_0181,4.051747993615163,15.821275,13.4765,3.0916750000000004,0.445125,0.9178125,0.37375,291.03475,0.242325
pe_basin_0_0182,4.7158669066763865,15.860125,14.465500000000002,1.859575,0.29942499999999994,1.4996875,0.17625000000000002,275.78275,0.28397500000000003
pe_basin_0_0183,3.968946180226373,15.898975,6.8115000000000006,0.627475,0.465275,2.0815625,0.48125,260.53075,0.325625
pe_basin_0_0184,3.1131779825731165,15.937825,7.8005,2.742025,0.31957499999999994,0.2765625,0.28375,245.27875,0.367275
pe_basin_0_0185,2.6068335401958422,15.976675,8.7895,1.509925,0.173875,0.8584375000000001,0.58875,230.02675,0.408925
pe_basin_0_0186,3.379972619809731,16.015525,9.7785,0.277825,0.33972499999999994,1.4403125,0.39125,214.77475,0.450575
pe_basin_0_0187,2.676346692323021,16.054375,10.767500000000002,2.392375,0.194025,2.0221875,0.19375,199.52275,0.492225
pe_basin_0_0188,3.898275458924215,16.093225,11.7565,1.160275,0.359875,0.2171875,0.49875,184.27075,0.5338750000000001
pe_basin_0_0189,4.316815181772637,16.132075,12.745500000000002,-0.071825,0.214175,0.7990625,0.30125,169.01874999999995,0.08307500000000001
pe_basin_0_0190,4.5447006230129245,16.170925,13.7345,2.042725,0.380025,1.3809375,0.60625,153.76675,0.124725
pe_basin_0_0191,5.0014340321577,16.209775,14.7235,0.8106249999999999,0.234325,1.9628125,0.40875,138.51475,0.166375
pe_basin_0_0192,3.796974942960461,16.248625,7.0695000000000014,2.9251750000000003,0.400175,0.1578125,0.21125,123.26275,0.208025
pe_basin_0_0193,2.871224341768632,16.287475,8.0585,1.693075,0.254475,0.7396874999999999,0.51625,108.01075000000002,0.2496750000000001
pe_basin_0_0194,3.609506736077304,16.326325,9.0475,0.460975,0.420325,1.3215625,0.31875,92.75875,0.291325
pe_basin_0_0195,2.7214010655911918,16.365175,10.0365,2.5755250000000003,0.274625,1.9034375,0.62375,77.50675000000003,0.332975
pe_basin_0_0196,3.770023350387413,16.404025,11.0255,1.343425,0.440475,0.0984375,0.42625,62.25475000000001,0.374625
pe_basin_0_0197,4.220143928110409,16.442875,12.014500000000002,0.11132499999999998,0.294775,0.6803125000000001,0.22875,47.00275,0.4162750000000001
pe_basin_0_0198,4.294188755233551,16.481725,13.0035,2.2258750000000003,0.460625,1.2621874999999998,0.53375,31.75075,0.457925
pe_basin_0_0199,4.974922486135144,16.520575,13.9925,0.993775,0.314925,1.8440625,0.33625000000000005,16.49875,0.4995750000000001
pe_basin_1_0000,2.776570443963909,16.539994526327114,8.457944388162575,3.0999993661528835,0.170000000057886,2.419610803345151,0.26521310276012305,272.2487987526678,0.5386413464506287
pe_basin_1_0001,2.798308140250402,16.49791702441226,8.110588890744568,2.8982567241121293,0.17000000000000004,2.419974101731632,0.2275698137054219,312.308269802184,0.5163299776070343
pe_basin_1_0002,2.7765668047944128,16.539994552203108,8.457966535999592,3.099999249143284,0.1700000000581116,2.4196105574097926,0.2651958419865069,272.2649000988461,0.5386412957644718
pe_basin_1_0003,2.7765668048860053,16.539994552252985,8.457966556719636,3.0999992728772665,0.17000000005811186,2.4196106694047765,0.2651960222748189,272.26394960843976,0.5386413086793972
pe_basin_1_0004,2.7765607326236057,16.539994550324522,8.458003605126999,3.099999230719747,0.1700000000579363,2.4196105056197017,0.26520251856027804,272.26167945009587,0.5386413325415966
pe_basin_1_0005,2.776570610656007,16.539994558124544,8.457943391705292,3.0999993552752776,0.17000000005785895,2.419610294396164,0.2652003034487901,272.25550460226526,0.5386413438098795
pe_basin_1_0006,2.7765723017954214,16.539994511496225,8.457933004369705,3.0999993413910416,0.1700000000577781,2.4196103770166344,0.2652030871348531,272.2558354454998,0.5386412842843666
